User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Albert,@Alberin15,2021-05-01T15:48:48.000Z,"Albert
@Alberin15
·
May 1, 2021Replying to 
@FoncreagroCaj
Feliz día del Trabajo, Dios los Bendiga.
#DíaDelTrabajador #DesarrolloDesdeElCampo 
@FoncreagroCaj
 @MineraYanacocha
 @NewmontCorp",,,
Oroco Resource Corp.,@OrocoCorp,2021-05-01T13:43:03.000Z,"Oroco Resource Corp.
@OrocoCorp
·
May 1, 2021""Copper may be flirting with record highs but the metal is far from peaking as the energy transition revs up, according to Newmont Corp. CEO Tom Palmer""
mining.com
Newmont targeting several copper “mega-projects”
CEO of world's top gold miner says copper boom is just beginning.
4
18",,4,18
PA Yopla,@wyopla,2021-05-01T13:07:24.000Z,"PA Yopla
@wyopla
·
May 1, 2021Fujimorismo nunca más,  #keyko corrupta no tienes sangre en la cara. #Yanacocha 
@NewmontCorp
 están involucrados en la salida del SIN.",,,
Albert,@Alberin15,2021-05-01T12:41:01.000Z,"Albert
@Alberin15
·
May 1, 2021Replying to 
@MineraYanacocha
Felicitaciones 
@NewmontCorp
 @MineraYanacocha
 promover é inculcar la #diversidad  entre nuestros colaboradores
#MineríaInclusiva 
@PrimerPedal
 @yoni3556_luis
 @JulieRo02279354
1
3",,1,3
MEI's Barry Wills,@barrywills,2021-05-01T08:39:10.000Z,"MEI's Barry Wills
@barrywills
·
May 1, 2021Replying to 
@MakaulaD
 @MEI_Conferences
 and 5 others
I don't recall an abstract from you, could you email me with the name of the paper and the authors to bwills@min-eng.com",,,
Norvan Acquah-Hayford,@norvan986,2021-05-01T01:13:28.000Z,"Norvan Acquah-Hayford
@norvan986
·
May 1, 2021Newmont shares drop on covid-19 hits in South America, Canada https://norvanreports.com/newmont-shares-drop-on-covid-19-hits-in-south-america-canada/… #NorvanReports 
@Newmont_Ghana
 @NewmontCorp
 @ChamberOfMines
 @GChamberofMines
 @miningnews
 @MiningWatch
norvanreports.com
Newmont shares drop on covid-19 hits in South America, Canada
Top gold producer Newmont on Thursday warned of more hits to its South American operations due to the COVID-19 pandemic,",,,
Richard Bistrong,@RichardBistrong,2021-04-30T22:50:26.000Z,"Richard Bistrong
@RichardBistrong
·
May 1, 2021Replying to 
@pelfreyduryea
 @BU_Law
 and 2 others
Absolutely 
@pelfreyduryea
 !! DM and let’s set up a #compliance #coffee !
1",,,1
Danielle Pelfrey Duryea,@pelfreyduryea,2021-04-30T22:37:57.000Z,"Danielle Pelfrey Duryea
@pelfreyduryea
·
May 1, 2021Replying to 
@RichardBistrong
 @BU_Law
 and 2 others
Thank you!  Our students are amazing. We’d love to work with you sometime, Richard!
1
1",1,,1
DEEDZ,@MakaulaD,2021-04-30T21:26:23.000Z,"DEEDZ
@MakaulaD
·
Apr 30, 2021Replying to 
@MEI_Conferences
 @barrywills
 and 5 others
Hi Barry, is there maybe a poster presentation list for this conference? I ask because I don’t see my name on the oral list, whereas I submitted. I assume it will be a poster. Regards
1",1,,
Nova Royalty,@NovaRoyalty1,2021-04-30T20:35:01.000Z,"Nova Royalty
@NovaRoyalty1
·
Apr 30, 2021Although metal futures prices are trending upwards, the metal is far from peaking as the #energy transition continues to ramp up, according to Tom Palmer, CEO of 
@NewmontCorp
.

$NOVR $NOVR.V $NOVRF #Copper #EnergyTransition
bloomberg.com
Copper Boom Is Just Beginning for the CEO of Biggest Gold Miner
Copper may be flirting with record highs but the metal is far from peaking as the energy transition revs up, according to Newmont Corp. Chief Executive Officer Tom Palmer.
1
5",,1,5
MEI Conferences,@MEI_Conferences,2021-04-30T15:18:35.000Z,"MEI Conferences
@MEI_Conferences
·
Apr 30, 2021We're excited to announce that the provisional Technical Programme for #Biomining21 is online now: https://mei.eventsair.com/biomining-21/programme…
@im_mining
 @OceanMiningNews
 @NewmontCorp
 @AfxMixing
 @CMA_Minerals
#mining #biomining #biohydrometallurgy #bioleaching #microbiology #mineralprocessing
1
3
5",1,3,5
Newmont Corporation,@NewmontCorp,2021-04-30T14:29:11.000Z,"Newmont Corporation
@NewmontCorp
·
Apr 30, 2021We continue to invest in our world-class portfolio, delivering solid first quarter result and sustaining our quarterly dividend of $0.55 per share.
newmont.com
Newmont Continues to Deliver with Solid First Quarter Results in 2021
” We believe that strong ESG performance is a key indicator of a well-managed business and we continue to hold ourselves accountable to create value and improve lives through sustainable and respon...
3
16",,3,16
Revista Minería&Energía,@mineriaenergia,2021-04-30T14:16:08.000Z,"Revista Minería&Energía
@mineriaenergia
·
Apr 30, 2021Es posible que el cobre esté coqueteando con niveles récord, pero falta mucho para que el metal alcance su punto máximo debido a que la transición energética está comenzando a acelerarse, según el director ejecutivo de Newmont Corp., Tom Palmer.
+info: https://cutt.ly/7bjck7S
1",,,1
Mining Press / EnerNews,@MiningPress,2021-04-30T14:00:02.000Z,"Mining Press / EnerNews
@MiningPress
·
Apr 30, 2021Mining Press | Newmont 1T 2021: Sólidos resultados y cautela por virus

Newmont  produjo 1,5 millones de onzas de oro y generó US$ 841 MM de efectivo de operaciones continuas y US$ 442  MM de flujo de efectivo libre.

https://bit.ly/3nAv75z
@NewmontCorp",,,
MEI Conferences,@MEI_Conferences,2021-04-30T08:31:18.000Z,"MEI Conferences
@MEI_Conferences
·
Apr 30, 2021Call for Abstracts for #Flotation21!

https://mei.eventsair.com/flotation-21/
@BASF
 @CiDRA_HQ
 @eriez
 @festo_global
 @HudBayMinerals
@MaelgwynS
 @clariant
 @ProMet101
 @NewmontCorp
 @Nouryon
 @AECI_Mining
 @im_mining
 @CMA_Minerals
 @getIMFORMED
 #mineralprocessing #frothflotation #flotation
3
2",,3,2
Ensiha Digital,@ensihaCA,2021-04-30T02:31:26.000Z,"Ensiha Digital
@ensihaCA
·
Apr 30, 2021Copper Boom Is Just Beginning for the CEO of Biggest #Gold Miner, 
@NewmontCorp
. [""https://bloomberg.com/news/articles/2021-04-29/copper-boom-is-just-beginning-for-the-ceo-of-gold-giant-newmont…""]
2
1",,2,1
arturo,@arturo93945960,2021-04-30T01:28:50.000Z,"arturo
@arturo93945960
·
Apr 30, 2021Replying to 
@pbustamantep
Pablo responde , cuanto le quedo al Perú de los 19 millones de lingotes de oro que produjo la minera YANACOCHA  entre  1995 al 2005, y que estos lingotes fueron exportados ,llevados a EEUU ( Denver Colorado) donde esta Newmont Mining  Corp la mayor accionista de YANACOCHA.",,,
Douglas Lucas,@DouglasLucas,2021-04-29T23:59:30.000Z,"Douglas Lucas
@DouglasLucas
·
Apr 30, 2021#Canada: The Tahltan Nation, who never ceded territory, tells US-based miners Newmont Corp it's unlikely to win buy-in from them for its early-stage Tatogga project (gold & copper). Tahltan Nation has agreements w/ Teck and Rio Tinto corps. https://reuters.com/business/energy/canadian-first-nation-with-rare-sway-over-mining-puts-newmont-notice-2021-04-29/…

More context?
reuters.com
Canadian First Nation, with rare sway over mining, puts Newmont on notice
A First Nation group in Canada's British Columbia province has put top gold miner Newmont Corp (NEM.N) on notice that it is unlikely to gain buy-in for a gold and copper project, amid concern that...",,,
Emerald Engineering,@emeraldenginemn,2021-04-29T23:00:01.000Z,"Emerald Engineering
@emeraldenginemn
·
Apr 30, 2021Newmont Corp posted quarterly profit below expectations on Thursday, as coronavirus restrictions and a sale of a Canadian asset dented production for the world’s largest gold miner.
http://ow.ly/hqZE50EASS6
The following media includes potentially sensitive content. Change settings
View",,,
Revista ProActivo,@proactivoperu,2021-04-29T22:50:01.000Z,"Revista ProActivo
@proactivoperu
·
Apr 30, 2021 Tom Palmer, CEO de #Newmont: ""auge del #Cobre acaba de empezar"" | #TomPalmer #Economía #Minería 
@proactivoperu
 @NewmontCorp
 https://proactivo.com.pe/?p=466978",,,
AJ Blackston - Financial IT Solutions Consultant,@AJBlackston,2021-04-29T22:18:45.000Z,"AJ Blackston - Financial IT Solutions Consultant
@AJBlackston
·
Apr 30, 2021NEWMONT Corp /DE/ (0001164727) (Filer) https://sec.gov/Archives/edgar/data/1164727/000110465921057659/0001104659-21-057659-index.htm…  #SecuritiesExchangeCommission #SEC #FinancialFilings #InvestorAlerts #AdminstrativeProceedings #Suspensions #ProposedRules #PressReleases #Speeches #CorporateFinance #InvestmentManagers",,,
SEC.report,@EdgarInsider,2021-04-29T22:16:59.000Z,"SEC.report
@EdgarInsider
·
Apr 30, 2021A new filing Form 8-K [Press/News Current Report] has been made at the SEC by  $NEM NEWMONT Corp /DE/  https://sec.report/Document/0001104659-21-057659/…",,,
CÁMARA MINERA DEL PERÚ | 20 AÑOS,@camaraminerape,2021-04-29T21:45:00.000Z,"CÁMARA MINERA DEL PERÚ | 20 AÑOS
@camaraminerape
·
Apr 29, 2021De acuerdo con el CEO de la compañía minera Newmont Mining 
@NewmontCorp
 , Tom Palmer, el apogeo del cobre apenas está empezando.
#CámaraMineraDelPerú #Minería #Cobre #Copper
camiper.com
CEO de Newmont: ""El auge del cobre apenas está comenzando""
Cobre rodea sus máximos históricos, pero no está distante de pasar su pico más alto. En tanto, el CEO de Newmont, nos habla al respecto.",,,
Richard Bistrong,@RichardBistrong,2021-04-29T21:06:18.000Z,"Richard Bistrong
@RichardBistrong
·
Apr 29, 2021Replying to 
@pelfreyduryea
 @BU_Law
 and 2 others
Fantastic 
@pelfreyduryea
 !!
1
1",1,,1
Danielle Pelfrey Duryea,@pelfreyduryea,2021-04-29T20:51:09.000Z,"Danielle Pelfrey Duryea
@pelfreyduryea
·
Apr 29, 2021The Compliance Policy Clinic 
@BU_Law
 is the only US law school clinic to focus on #compliance lawyering. We are lucky to collaborate with several members of this great panel already! #BULaw 
@RopesGray
 @Convercent 
@NewmontCorp
 @RichardBistrong
Richard Bistrong
@RichardBistrong
·
Apr 29, 2021
Looking forward to joining the #integrity team of Asha Palmer CECO @Convercent Scott Sullivan CECO @NewmontCorp Amanda Raad, Partner @RopesGray & Dr. Caitlin Handron, R&G on how behavioral science can transform! At the #CONVERGE20 workshop on  May/5  https://bit.ly/3vvy765
1
1
4",1,1,4
Richard Bistrong,@RichardBistrong,2021-04-29T20:41:50.000Z,"Richard Bistrong
@RichardBistrong
·
Apr 29, 2021Looking forward to joining the #integrity team of Asha Palmer CECO @Convercent Scott Sullivan CECO 
@NewmontCorp
 Amanda Raad, Partner 
@RopesGray
 & Dr. Caitlin Handron, R&G on how behavioral science can transform! At the #CONVERGE20 workshop on  May/5  https://bit.ly/3vvy765
2
4",,2,4
De Coutre,@DeCoutre,2021-04-29T20:22:07.000Z,"De Coutre
@DeCoutre
·
Apr 29, 2021@debeersgroup
 Overtakes 
@NewmontCorp
 to Lead ESG Ranking of Global Miners https://bloomberg.com/news/articles/2021-04-29/de-beers-overtakes-newmont-to-lead-esg-ranking-of-global-miners…",,,
Newmont Corporation,@NewmontCorp,2021-04-29T19:02:33.000Z,"Newmont Corporation
@NewmontCorp
·
Apr 29, 2021Tom Palmer comments on our strong Q1 performance.
youtube.com
Newmont Continues to Deliver with Solid First Quarter Results in 2021
We believe that strong ESG performance is a key indicator of a well-managed business and we continue to hold ourselves accountable to create value and improv...
1
12",,1,12
AJ Blackston - Financial IT Solutions Consultant,@AJBlackston,2021-04-29T13:16:41.000Z,"AJ Blackston - Financial IT Solutions Consultant
@AJBlackston
·
Apr 29, 2021NEWMONT Corp /DE/ (0001164727) (Filer) https://sec.gov/Archives/edgar/data/1164727/000115752321000532/0001157523-21-000532-index.htm…  #SecuritiesExchangeCommission #SEC #FinancialFilings #InvestorAlerts #AdminstrativeProceedings #Suspensions #ProposedRules #PressReleases #Speeches #CorporateFinance #InvestmentManagers",,,
Newmont Corporation,@NewmontCorp,2021-04-29T11:40:33.000Z,"Newmont Corporation
@NewmontCorp
·
Apr 29, 2021Newmont delivers solid first quarter results, putting us on track to achieve our full-year guidance with improving production expected in the second half of the year. Learn more here:
newmont.com
Newmont Delivers Solid First Quarter 2021 Results
On track to meet full-year guidance with solid first quarter results; Newmont continues to invest in the Company's future and diverse world-class portfolio Newmont Corporation (NYSE: NEM, TSX: NGT)...
1
2
10",1,2,10
SEC.report,@EdgarInsider,2021-04-29T11:06:08.000Z,"SEC.report
@EdgarInsider
·
Apr 29, 2021Filing Alert, FORM 10-Q [Quarterly Report] available.  $NEM NEWMONT Corp /DE/  https://sec.report/Document/0001164727-21-000114/…",,,
SEC.report,@EdgarInsider,2021-04-29T11:01:37.000Z,"SEC.report
@EdgarInsider
·
Apr 29, 2021Alert [Press/News Current Report] / Form 8-K filed with the SEC  $NEM NEWMONT Corp /DE/
sec.report
Current Report 8-K
Form 8-K",,,
Newmont Corporation,@NewmontCorp,2021-04-29T11:00:12.000Z,"Newmont Corporation
@NewmontCorp
·
Apr 29, 2021$NEM’s 2021 Q1 earnings webcast starts at 10:00 a.m. Eastern Time today. Register here: https://bit.ly/2QDVDz4
11",,,11
Earthworks,@Earthworks,2021-04-28T20:43:39.000Z,"Earthworks
@Earthworks
·
Apr 28, 20215/5 
@NewmontCorp
 talks big re social support, but residents have been marching weekly for 11 years against its #AguaRica mine in Andalgalá, Argentina & and now face violent repression. Sign in solidarity w/  #AndalgalaResiste
docs.google.com
Carta abierta de apoyo al pueblo de Andalgala - Open Letter in support of the people of Andalgala
Favor de ir abajo para completar el formulario. Please scroll down to complete the signature form. (See below for Open Letter in English) CARTA ABIERTA A LAS AUTORIDADES DE LA PROVINCIA DE CATAMARCA...
2
4",,2,4
Earthworks,@Earthworks,2021-04-28T20:41:08.000Z,"Earthworks
@Earthworks
·
Apr 28, 20214/x What that means: continued 
@newmontcorp
 #humanrights violations and running roughshod over community objections to their #mining projects.
1
2",1,,2
Rhoda Weber Mack,@wordward,2021-04-28T20:37:13.000Z,"Rhoda Weber Mack
@wordward
·
Apr 28, 2021Replying to 
@NewmontCorp
Now square that statement w/ the facts: 
@newmontcorp
put the #Conga gold & copper #mining in #Peru on hold in 2016, but is still harassing 
@goldmanprize
 winner, Máxima Acuña de Chaupe in order to take her land. I expect Newmont to drop the lawsuits & stop the harassment",,,
Earthworks,@Earthworks,2021-04-28T20:22:05.000Z,"Earthworks
@Earthworks
·
Apr 28, 20213/x .
@newmontcorp
’s response today? Same old non-answers that refuse to acknowledge they’ve done anything wrong.. “We strive to be respectful”. But they’re not. So what do you need to change? According to Newmont, nothing.
1
1
4",1,1,4
Earthworks,@Earthworks,2021-04-28T20:13:02.000Z,"Earthworks
@Earthworks
·
Apr 28, 20212/x 
@newmontcorp
 put the #Conga gold & copper #mining in #Peru on hold in 2016, but is still harassing 
@goldmanprize
 winner, Máxima Acuña de Chaupe in order to take her land. #StandwithMaxima to demand Newmont drop the lawsuits & stop the harassment
change.org
Sign the Petition
Stand with Máxima!
1
3
5",1,3,5
Earthworks,@Earthworks,2021-04-28T20:08:28.000Z,"Earthworks
@Earthworks
·
Apr 28, 2021NOW: At 
@newmontcorp
's shareholder meeting, we are asking about its pattern of provoking violence & #humanrights violations to impose unwanted, environmentally harmful gold #mining -- like the #Conga mine in Peru and the #AguaRica mine in Argentina.  https://newmont.com/investors/events-and-presentations/default.aspx…
1
6
7",1,6,7
The Colorado Sun,@ColoradoSun,2021-04-28T19:47:15.000Z,"The Colorado Sun
@ColoradoSun
·
Apr 28, 2021The director of Colorado’s Air Pollution Control Division repeatedly signed off on pollution exemptions for the world’s largest gold miner, Newmont Corp. — which he previously represented as a lawyer in private practice, 
@mboothdenver
 reports 

https://coloradosun.com/2021/04/28/air-pollution-garry-kaufman-newmont-mine-attorney/…

 1/
coloradosun.com
Former mining company attorney regularly granted a past client exemptions as Colorado’s head of air...
Colorado's Air Pollution Control head Garry Kaufman gave a past client Newmont’s Cripple Creek & Victor Mine pollution exemptions.
2
14
17",2,14,17
STL.News,@stlnewsonline,2021-04-28T13:56:00.000Z,"STL.News
@stlnewsonline
·
Apr 28, 2021Newmont Corp. Quarterly Dividend of $0.55 Per Share Declared  #colorado #newmontcorporation #Denver - http://STL.News

https://stl.news/newmont-corp-quarterly-dividend-of-0-55-per-share-declared/444463/…",,,
Bullish Securities,@BullishEquities,2021-04-28T13:19:08.000Z,"Bullish Securities
@BullishEquities
·
Apr 28, 2021Replying to 
@overheard_sales
 and 
@NewmontCorp
@BarrickGold
 what the fuck is going on???",,,
